"CustomerID","PersonID","StoreID","TerritoryID","ModifiedDate"
24977,"10218","NULL",6,"2014-09-12 11:15:07.263"
24978,"9447","NULL",1,"2014-09-12 11:15:07.263"
24979,"10304","NULL",1,"2014-09-12 11:15:07.263"
24980,"9693","NULL",4,"2014-09-12 11:15:07.263"
24981,"17266","NULL",1,"2014-09-12 11:15:07.263"
24982,"4961","NULL",4,"2014-09-12 11:15:07.263"
24983,"20745","NULL",4,"2014-09-12 11:15:07.263"
24984,"18404","NULL",4,"2014-09-12 11:15:07.263"
24985,"9676","NULL",4,"2014-09-12 11:15:07.263"
24986,"7531","NULL",6,"2014-09-12 11:15:07.263"
24987,"16090","NULL",4,"2014-09-12 11:15:07.263"
24988,"12739","NULL",4,"2014-09-12 11:15:07.263"
24989,"8218","NULL",1,"2014-09-12 11:15:07.263"
24990,"15797","NULL",4,"2014-09-12 11:15:07.263"
24991,"5111","NULL",1,"2014-09-12 11:15:07.263"
24992,"7835","NULL",4,"2014-09-12 11:15:07.263"
24993,"6930","NULL",4,"2014-09-12 11:15:07.263"
24994,"19019","NULL",4,"2014-09-12 11:15:07.263"
24995,"8223","NULL",6,"2014-09-12 11:15:07.263"
24996,"18308","NULL",4,"2014-09-12 11:15:07.263"
24997,"4372","NULL",4,"2014-09-12 11:15:07.263"
24998,"11777","NULL",4,"2014-09-12 11:15:07.263"
24999,"17095","NULL",4,"2014-09-12 11:15:07.263"
25000,"9630","NULL",1,"2014-09-12 11:15:07.263"
25001,"12633","NULL",9,"2014-09-12 11:15:07.263"
25002,"15665","NULL",6,"2014-09-12 11:15:07.263"
25003,"12888","NULL",1,"2014-09-12 11:15:07.263"
25004,"17844","NULL",1,"2014-09-12 11:15:07.263"
25005,"11709","NULL",1,"2014-09-12 11:15:07.263"
25006,"8776","NULL",1,"2014-09-12 11:15:07.263"
25007,"20169","NULL",4,"2014-09-12 11:15:07.263"
25008,"3422","NULL",4,"2014-09-12 11:15:07.263"
25009,"18748","NULL",9,"2014-09-12 11:15:07.263"
25010,"16461","NULL",9,"2014-09-12 11:15:07.263"
25011,"12149","NULL",9,"2014-09-12 11:15:07.263"
25012,"19052","NULL",9,"2014-09-12 11:15:07.263"
25013,"17120","NULL",9,"2014-09-12 11:15:07.263"
25014,"15439","NULL",4,"2014-09-12 11:15:07.263"
25015,"9093","NULL",4,"2014-09-12 11:15:07.263"
25016,"5904","NULL",6,"2014-09-12 11:15:07.263"
25017,"8726","NULL",9,"2014-09-12 11:15:07.263"
25018,"4801","NULL",4,"2014-09-12 11:15:07.263"
25019,"16446","NULL",9,"2014-09-12 11:15:07.263"
25020,"14700","NULL",9,"2014-09-12 11:15:07.263"
25021,"13193","NULL",9,"2014-09-12 11:15:07.263"
25022,"19684","NULL",9,"2014-09-12 11:15:07.263"
25023,"10026","NULL",4,"2014-09-12 11:15:07.263"
25024,"13998","NULL",4,"2014-09-12 11:15:07.263"
25025,"13168","NULL",4,"2014-09-12 11:15:07.263"
25026,"17145","NULL",9,"2014-09-12 11:15:07.263"
25027,"10605","NULL",9,"2014-09-12 11:15:07.263"
25028,"15386","NULL",9,"2014-09-12 11:15:07.263"
25029,"6607","NULL",9,"2014-09-12 11:15:07.263"
25030,"5525","NULL",9,"2014-09-12 11:15:07.263"
25031,"19692","NULL",9,"2014-09-12 11:15:07.263"
25032,"10599","NULL",9,"2014-09-12 11:15:07.263"
25033,"12704","NULL",9,"2014-09-12 11:15:07.263"
25034,"14353","NULL",9,"2014-09-12 11:15:07.263"
25035,"5747","NULL",9,"2014-09-12 11:15:07.263"
25036,"11451","NULL",9,"2014-09-12 11:15:07.263"
25037,"4284","NULL",9,"2014-09-12 11:15:07.263"
25038,"10857","NULL",1,"2014-09-12 11:15:07.263"
25039,"12020","NULL",1,"2014-09-12 11:15:07.263"
25040,"13330","NULL",1,"2014-09-12 11:15:07.263"
25041,"16073","NULL",1,"2014-09-12 11:15:07.263"
25042,"8923","NULL",4,"2014-09-12 11:15:07.263"
25043,"14654","NULL",4,"2014-09-12 11:15:07.263"
25044,"19499","NULL",4,"2014-09-12 11:15:07.263"
25045,"7800","NULL",1,"2014-09-12 11:15:07.263"
25046,"5548","NULL",6,"2014-09-12 11:15:07.263"
25047,"12829","NULL",4,"2014-09-12 11:15:07.263"
25048,"3629","NULL",6,"2014-09-12 11:15:07.263"
25049,"17802","NULL",4,"2014-09-12 11:15:07.263"
25050,"5612","NULL",4,"2014-09-12 11:15:07.263"
25051,"5045","NULL",9,"2014-09-12 11:15:07.263"
25052,"17654","NULL",9,"2014-09-12 11:15:07.263"
25053,"13501","NULL",9,"2014-09-12 11:15:07.263"
25054,"14530","NULL",9,"2014-09-12 11:15:07.263"
25055,"19281","NULL",9,"2014-09-12 11:15:07.263"
25056,"9143","NULL",9,"2014-09-12 11:15:07.263"
25057,"7689","NULL",9,"2014-09-12 11:15:07.263"
25058,"20481","NULL",9,"2014-09-12 11:15:07.263"
25059,"14903","NULL",1,"2014-09-12 11:15:07.263"
25060,"17318","NULL",4,"2014-09-12 11:15:07.263"
25061,"20409","NULL",6,"2014-09-12 11:15:07.263"
25062,"10974","NULL",6,"2014-09-12 11:15:07.263"
25063,"18480","NULL",1,"2014-09-12 11:15:07.263"
25064,"17624","NULL",4,"2014-09-12 11:15:07.263"
25065,"5685","NULL",1,"2014-09-12 11:15:07.263"
25066,"4869","NULL",6,"2014-09-12 11:15:07.263"
25067,"7584","NULL",1,"2014-09-12 11:15:07.263"
25068,"6191","NULL",4,"2014-09-12 11:15:07.263"
25069,"14140","NULL",1,"2014-09-12 11:15:07.263"
25070,"16813","NULL",6,"2014-09-12 11:15:07.263"
25071,"2716","NULL",4,"2014-09-12 11:15:07.263"
25072,"20125","NULL",1,"2014-09-12 11:15:07.263"
25073,"9470","NULL",1,"2014-09-12 11:15:07.263"
25074,"12379","NULL",1,"2014-09-12 11:15:07.263"
25075,"12389","NULL",4,"2014-09-12 11:15:07.263"
25076,"19963","NULL",4,"2014-09-12 11:15:07.263"
25077,"3781","NULL",1,"2014-09-12 11:15:07.263"
25078,"6346","NULL",4,"2014-09-12 11:15:07.263"
25079,"7367","NULL",1,"2014-09-12 11:15:07.263"
25080,"7068","NULL",4,"2014-09-12 11:15:07.263"
25081,"9026","NULL",4,"2014-09-12 11:15:07.263"
25082,"18281","NULL",4,"2014-09-12 11:15:07.263"
25083,"12706","NULL",4,"2014-09-12 11:15:07.263"
25084,"14042","NULL",1,"2014-09-12 11:15:07.263"
25085,"15406","NULL",4,"2014-09-12 11:15:07.263"
25086,"19811","NULL",4,"2014-09-12 11:15:07.263"
25087,"3790","NULL",1,"2014-09-12 11:15:07.263"
25088,"19384","NULL",4,"2014-09-12 11:15:07.263"
25089,"11386","NULL",1,"2014-09-12 11:15:07.263"
25090,"8183","NULL",6,"2014-09-12 11:15:07.263"
25091,"5551","NULL",4,"2014-09-12 11:15:07.263"
25092,"12243","NULL",4,"2014-09-12 11:15:07.263"
25093,"12510","NULL",6,"2014-09-12 11:15:07.263"
25094,"4854","NULL",6,"2014-09-12 11:15:07.263"
25095,"5273","NULL",6,"2014-09-12 11:15:07.263"
25096,"19427","NULL",1,"2014-09-12 11:15:07.263"
25097,"13125","NULL",1,"2014-09-12 11:15:07.263"
25098,"6454","NULL",1,"2014-09-12 11:15:07.263"
25099,"7597","NULL",4,"2014-09-12 11:15:07.263"
25100,"2503","NULL",6,"2014-09-12 11:15:07.263"
25101,"3807","NULL",6,"2014-09-12 11:15:07.263"
25102,"3098","NULL",4,"2014-09-12 11:15:07.263"
25103,"7934","NULL",4,"2014-09-12 11:15:07.263"
25104,"9776","NULL",6,"2014-09-12 11:15:07.263"
25105,"3791","NULL",4,"2014-09-12 11:15:07.263"
25106,"5360","NULL",9,"2014-09-12 11:15:07.263"
25107,"14538","NULL",9,"2014-09-12 11:15:07.263"
25108,"19033","NULL",9,"2014-09-12 11:15:07.263"
25109,"14612","NULL",9,"2014-09-12 11:15:07.263"
25110,"10461","NULL",9,"2014-09-12 11:15:07.263"
25111,"9239","NULL",9,"2014-09-12 11:15:07.263"
25112,"5027","NULL",9,"2014-09-12 11:15:07.263"
25113,"18170","NULL",9,"2014-09-12 11:15:07.263"
25114,"20040","NULL",9,"2014-09-12 11:15:07.263"
25115,"19469","NULL",9,"2014-09-12 11:15:07.263"
25116,"20164","NULL",9,"2014-09-12 11:15:07.263"
25117,"4550","NULL",9,"2014-09-12 11:15:07.263"
25118,"10761","NULL",9,"2014-09-12 11:15:07.263"
25119,"9759","NULL",9,"2014-09-12 11:15:07.263"
25120,"15284","NULL",9,"2014-09-12 11:15:07.263"
25121,"17756","NULL",9,"2014-09-12 11:15:07.263"
25122,"17760","NULL",9,"2014-09-12 11:15:07.263"
25123,"8502","NULL",9,"2014-09-12 11:15:07.263"
25124,"20493","NULL",9,"2014-09-12 11:15:07.263"
25125,"18136","NULL",9,"2014-09-12 11:15:07.263"
25126,"19360","NULL",9,"2014-09-12 11:15:07.263"
25127,"8766","NULL",9,"2014-09-12 11:15:07.263"
25128,"4080","NULL",9,"2014-09-12 11:15:07.263"
25129,"15859","NULL",9,"2014-09-12 11:15:07.263"
25130,"6560","NULL",9,"2014-09-12 11:15:07.263"
25131,"11832","NULL",9,"2014-09-12 11:15:07.263"
25132,"20650","NULL",9,"2014-09-12 11:15:07.263"
25133,"6311","NULL",9,"2014-09-12 11:15:07.263"
25134,"19529","NULL",9,"2014-09-12 11:15:07.263"
25135,"17846","NULL",9,"2014-09-12 11:15:07.263"
25136,"11249","NULL",9,"2014-09-12 11:15:07.263"
25137,"4448","NULL",9,"2014-09-12 11:15:07.263"
25138,"13989","NULL",9,"2014-09-12 11:15:07.263"
25139,"1753","NULL",9,"2014-09-12 11:15:07.263"
25140,"3361","NULL",9,"2014-09-12 11:15:07.263"
25141,"13595","NULL",10,"2014-09-12 11:15:07.263"
25142,"7661","NULL",7,"2014-09-12 11:15:07.263"
25143,"20069","NULL",7,"2014-09-12 11:15:07.263"
25144,"15902","NULL",8,"2014-09-12 11:15:07.263"
25145,"12580","NULL",8,"2014-09-12 11:15:07.263"
25146,"13263","NULL",1,"2014-09-12 11:15:07.263"
25147,"12367","NULL",6,"2014-09-12 11:15:07.263"
25148,"6564","NULL",4,"2014-09-12 11:15:07.263"
25149,"12550","NULL",1,"2014-09-12 11:15:07.263"
25150,"4379","NULL",4,"2014-09-12 11:15:07.263"
25151,"19862","NULL",4,"2014-09-12 11:15:07.263"
25152,"3254","NULL",4,"2014-09-12 11:15:07.263"
25153,"6546","NULL",1,"2014-09-12 11:15:07.263"
25154,"14636","NULL",4,"2014-09-12 11:15:07.263"
25155,"13896","NULL",4,"2014-09-12 11:15:07.263"
25156,"8181","NULL",4,"2014-09-12 11:15:07.263"
25157,"11485","NULL",6,"2014-09-12 11:15:07.263"
25158,"3119","NULL",1,"2014-09-12 11:15:07.263"
25159,"8949","NULL",1,"2014-09-12 11:15:07.263"
25160,"9438","NULL",1,"2014-09-12 11:15:07.263"
25161,"2588","NULL",4,"2014-09-12 11:15:07.263"
25162,"15326","NULL",4,"2014-09-12 11:15:07.263"
25163,"2757","NULL",4,"2014-09-12 11:15:07.263"
25164,"15589","NULL",4,"2014-09-12 11:15:07.263"
25165,"12413","NULL",4,"2014-09-12 11:15:07.263"
25166,"13551","NULL",4,"2014-09-12 11:15:07.263"
25167,"5899","NULL",4,"2014-09-12 11:15:07.263"
25168,"14556","NULL",4,"2014-09-12 11:15:07.263"
25169,"14391","NULL",4,"2014-09-12 11:15:07.263"
25170,"17688","NULL",1,"2014-09-12 11:15:07.263"
25171,"18256","NULL",1,"2014-09-12 11:15:07.263"
25172,"14471","NULL",4,"2014-09-12 11:15:07.263"
25173,"9492","NULL",6,"2014-09-12 11:15:07.263"
25174,"19545","NULL",1,"2014-09-12 11:15:07.263"
25175,"5976","NULL",1,"2014-09-12 11:15:07.263"
25176,"13647","NULL",4,"2014-09-12 11:15:07.263"
25177,"6600","NULL",6,"2014-09-12 11:15:07.263"
25178,"19833","NULL",1,"2014-09-12 11:15:07.263"
25179,"4091","NULL",1,"2014-09-12 11:15:07.263"
25180,"7454","NULL",1,"2014-09-12 11:15:07.263"
25181,"14328","NULL",1,"2014-09-12 11:15:07.263"
25182,"2748","NULL",1,"2014-09-12 11:15:07.263"
25183,"18734","NULL",1,"2014-09-12 11:15:07.263"
25184,"20411","NULL",4,"2014-09-12 11:15:07.263"
25185,"9144","NULL",4,"2014-09-12 11:15:07.263"
25186,"7138","NULL",4,"2014-09-12 11:15:07.263"
25187,"10142","NULL",1,"2014-09-12 11:15:07.263"
25188,"5824","NULL",6,"2014-09-12 11:15:07.263"
25189,"12936","NULL",1,"2014-09-12 11:15:07.263"
25190,"8998","NULL",1,"2014-09-12 11:15:07.263"
25191,"6260","NULL",4,"2014-09-12 11:15:07.263"
25192,"6257","NULL",1,"2014-09-12 11:15:07.263"
25193,"3084","NULL",1,"2014-09-12 11:15:07.263"
25194,"8723","NULL",1,"2014-09-12 11:15:07.263"
25195,"10711","NULL",4,"2014-09-12 11:15:07.263"
25196,"5522","NULL",6,"2014-09-12 11:15:07.263"
25197,"5742","NULL",4,"2014-09-12 11:15:07.263"
25198,"8312","NULL",4,"2014-09-12 11:15:07.263"
25199,"5764","NULL",4,"2014-09-12 11:15:07.263"
25200,"17733","NULL",1,"2014-09-12 11:15:07.263"
25201,"16253","NULL",4,"2014-09-12 11:15:07.263"
25202,"17082","NULL",1,"2014-09-12 11:15:07.263"
25203,"6774","NULL",4,"2014-09-12 11:15:07.263"
25204,"7541","NULL",4,"2014-09-12 11:15:07.263"
25205,"18251","NULL",4,"2014-09-12 11:15:07.263"
25206,"6568","NULL",4,"2014-09-12 11:15:07.263"
25207,"11490","NULL",1,"2014-09-12 11:15:07.263"
25208,"18489","NULL",4,"2014-09-12 11:15:07.263"
25209,"11890","NULL",6,"2014-09-12 11:15:07.263"
25210,"19907","NULL",9,"2014-09-12 11:15:07.263"
25211,"15585","NULL",9,"2014-09-12 11:15:07.263"
25212,"6602","NULL",9,"2014-09-12 11:15:07.263"
25213,"6190","NULL",9,"2014-09-12 11:15:07.263"
25214,"13315","NULL",9,"2014-09-12 11:15:07.263"
25215,"10385","NULL",9,"2014-09-12 11:15:07.263"
25216,"15509","NULL",9,"2014-09-12 11:15:07.263"
25217,"19501","NULL",9,"2014-09-12 11:15:07.263"
25218,"11357","NULL",9,"2014-09-12 11:15:07.263"
25219,"3498","NULL",9,"2014-09-12 11:15:07.263"
25220,"12239","NULL",9,"2014-09-12 11:15:07.263"
25221,"2487","NULL",9,"2014-09-12 11:15:07.263"
25222,"11894","NULL",9,"2014-09-12 11:15:07.263"
25223,"6984","NULL",9,"2014-09-12 11:15:07.263"
25224,"20498","NULL",9,"2014-09-12 11:15:07.263"
25225,"19782","NULL",9,"2014-09-12 11:15:07.263"
25226,"6186","NULL",9,"2014-09-12 11:15:07.263"
25227,"12538","NULL",9,"2014-09-12 11:15:07.263"
25228,"9427","NULL",9,"2014-09-12 11:15:07.263"
25229,"5922","NULL",9,"2014-09-12 11:15:07.263"
25230,"9949","NULL",9,"2014-09-12 11:15:07.263"
25231,"11757","NULL",9,"2014-09-12 11:15:07.263"
25232,"16114","NULL",9,"2014-09-12 11:15:07.263"
25233,"14912","NULL",9,"2014-09-12 11:15:07.263"
25234,"19537","NULL",9,"2014-09-12 11:15:07.263"
25235,"13775","NULL",9,"2014-09-12 11:15:07.263"
25236,"14838","NULL",9,"2014-09-12 11:15:07.263"
25237,"13251","NULL",9,"2014-09-12 11:15:07.263"
25238,"16101","NULL",9,"2014-09-12 11:15:07.263"
25239,"2522","NULL",9,"2014-09-12 11:15:07.263"
25240,"11767","NULL",9,"2014-09-12 11:15:07.263"
25241,"5492","NULL",9,"2014-09-12 11:15:07.263"
25242,"17780","NULL",9,"2014-09-12 11:15:07.263"
25243,"8482","NULL",9,"2014-09-12 11:15:07.263"
25244,"10266","NULL",9,"2014-09-12 11:15:07.263"
25245,"2484","NULL",9,"2014-09-12 11:15:07.263"
25246,"13443","NULL",9,"2014-09-12 11:15:07.263"
25247,"19843","NULL",9,"2014-09-12 11:15:07.263"
25248,"16239","NULL",9,"2014-09-12 11:15:07.263"
25249,"2789","NULL",9,"2014-09-12 11:15:07.263"
25250,"18436","NULL",9,"2014-09-12 11:15:07.263"
25251,"3367","NULL",9,"2014-09-12 11:15:07.263"
25252,"11781","NULL",9,"2014-09-12 11:15:07.263"
25253,"17985","NULL",1,"2014-09-12 11:15:07.263"
25254,"17388","NULL",1,"2014-09-12 11:15:07.263"
25255,"5926","NULL",4,"2014-09-12 11:15:07.263"
25256,"16682","NULL",6,"2014-09-12 11:15:07.263"
25257,"2898","NULL",4,"2014-09-12 11:15:07.263"
25258,"14591","NULL",4,"2014-09-12 11:15:07.263"
25259,"17939","NULL",1,"2014-09-12 11:15:07.263"
25260,"14887","NULL",1,"2014-09-12 11:15:07.263"
25261,"5066","NULL",4,"2014-09-12 11:15:07.263"
25262,"16044","NULL",9,"2014-09-12 11:15:07.263"
25263,"6047","NULL",9,"2014-09-12 11:15:07.263"
25264,"13693","NULL",4,"2014-09-12 11:15:07.263"
25265,"12267","NULL",6,"2014-09-12 11:15:07.263"
25266,"10471","NULL",9,"2014-09-12 11:15:07.263"
25267,"10900","NULL",9,"2014-09-12 11:15:07.263"
25268,"9457","NULL",9,"2014-09-12 11:15:07.263"
25269,"10412","NULL",9,"2014-09-12 11:15:07.263"
25270,"16321","NULL",9,"2014-09-12 11:15:07.263"
25271,"16808","NULL",9,"2014-09-12 11:15:07.263"
25272,"13154","NULL",9,"2014-09-12 11:15:07.263"
25273,"5162","NULL",9,"2014-09-12 11:15:07.263"
25274,"12523","NULL",1,"2014-09-12 11:15:07.263"
25275,"7864","NULL",1,"2014-09-12 11:15:07.263"
25276,"8437","NULL",1,"2014-09-12 11:15:07.263"
25277,"8032","NULL",4,"2014-09-12 11:15:07.263"
25278,"19265","NULL",4,"2014-09-12 11:15:07.263"
25279,"6855","NULL",4,"2014-09-12 11:15:07.263"
25280,"12980","NULL",4,"2014-09-12 11:15:07.263"
25281,"4017","NULL",1,"2014-09-12 11:15:07.263"
25282,"15876","NULL",4,"2014-09-12 11:15:07.263"
25283,"8573","NULL",4,"2014-09-12 11:15:07.263"
25284,"10032","NULL",4,"2014-09-12 11:15:07.263"
25285,"17281","NULL",1,"2014-09-12 11:15:07.263"
25286,"7017","NULL",4,"2014-09-12 11:15:07.263"
25287,"8069","NULL",6,"2014-09-12 11:15:07.263"
25288,"6873","NULL",6,"2014-09-12 11:15:07.263"
25289,"2999","NULL",1,"2014-09-12 11:15:07.263"
25290,"16519","NULL",1,"2014-09-12 11:15:07.263"
25291,"7087","NULL",1,"2014-09-12 11:15:07.263"
25292,"5055","NULL",4,"2014-09-12 11:15:07.263"
25293,"5299","NULL",1,"2014-09-12 11:15:07.263"
25294,"8521","NULL",9,"2014-09-12 11:15:07.263"
25295,"20345","NULL",9,"2014-09-12 11:15:07.263"
25296,"9459","NULL",7,"2014-09-12 11:15:07.263"
25297,"4321","NULL",8,"2014-09-12 11:15:07.263"
25298,"3591","NULL",10,"2014-09-12 11:15:07.263"
25299,"14715","NULL",7,"2014-09-12 11:15:07.263"
25300,"14651","NULL",8,"2014-09-12 11:15:07.263"
25301,"9539","NULL",10,"2014-09-12 11:15:07.263"
25302,"15935","NULL",8,"2014-09-12 11:15:07.263"
25303,"4020","NULL",8,"2014-09-12 11:15:07.263"
25304,"11287","NULL",10,"2014-09-12 11:15:07.263"
25305,"8207","NULL",8,"2014-09-12 11:15:07.263"
25306,"5722","NULL",8,"2014-09-12 11:15:07.263"
25307,"5858","NULL",8,"2014-09-12 11:15:07.263"
25308,"20652","NULL",10,"2014-09-12 11:15:07.263"
25309,"17402","NULL",8,"2014-09-12 11:15:07.263"
25310,"18185","NULL",8,"2014-09-12 11:15:07.263"
25311,"2385","NULL",7,"2014-09-12 11:15:07.263"
25312,"19295","NULL",10,"2014-09-12 11:15:07.263"
25313,"12823","NULL",10,"2014-09-12 11:15:07.263"
25314,"15035","NULL",7,"2014-09-12 11:15:07.263"
25315,"14795","NULL",10,"2014-09-12 11:15:07.263"
25316,"5586","NULL",7,"2014-09-12 11:15:07.263"
25317,"2991","NULL",8,"2014-09-12 11:15:07.263"
25318,"17887","NULL",8,"2014-09-12 11:15:07.263"
25319,"11189","NULL",7,"2014-09-12 11:15:07.263"
25320,"19966","NULL",7,"2014-09-12 11:15:07.263"
25321,"2580","NULL",7,"2014-09-12 11:15:07.263"
25322,"16225","NULL",8,"2014-09-12 11:15:07.263"
25323,"14844","NULL",8,"2014-09-12 11:15:07.263"
25324,"17287","NULL",10,"2014-09-12 11:15:07.263"
25325,"3822","NULL",10,"2014-09-12 11:15:07.263"
25326,"16720","NULL",7,"2014-09-12 11:15:07.263"
25327,"5248","NULL",6,"2014-09-12 11:15:07.263"
25328,"19737","NULL",6,"2014-09-12 11:15:07.263"
25329,"6352","NULL",4,"2014-09-12 11:15:07.263"
25330,"12503","NULL",4,"2014-09-12 11:15:07.263"
25331,"17621","NULL",6,"2014-09-12 11:15:07.263"
25332,"5352","NULL",6,"2014-09-12 11:15:07.263"
25333,"6141","NULL",1,"2014-09-12 11:15:07.263"
25334,"13849","NULL",1,"2014-09-12 11:15:07.263"
25335,"3842","NULL",6,"2014-09-12 11:15:07.263"
25336,"15507","NULL",1,"2014-09-12 11:15:07.263"
25337,"19155","NULL",1,"2014-09-12 11:15:07.263"
25338,"15878","NULL",1,"2014-09-12 11:15:07.263"
25339,"15226","NULL",4,"2014-09-12 11:15:07.263"
25340,"14020","NULL",6,"2014-09-12 11:15:07.263"
25341,"20555","NULL",4,"2014-09-12 11:15:07.263"
25342,"4346","NULL",1,"2014-09-12 11:15:07.263"
25343,"13052","NULL",4,"2014-09-12 11:15:07.263"
25344,"16873","NULL",1,"2014-09-12 11:15:07.263"
25345,"19352","NULL",4,"2014-09-12 11:15:07.263"
25346,"4751","NULL",1,"2014-09-12 11:15:07.263"
25347,"20344","NULL",6,"2014-09-12 11:15:07.263"
25348,"7644","NULL",4,"2014-09-12 11:15:07.263"
25349,"6196","NULL",6,"2014-09-12 11:15:07.263"
25350,"6623","NULL",4,"2014-09-12 11:15:07.263"
25351,"9677","NULL",1,"2014-09-12 11:15:07.263"
25352,"18441","NULL",1,"2014-09-12 11:15:07.263"
25353,"9464","NULL",1,"2014-09-12 11:15:07.263"
25354,"5805","NULL",4,"2014-09-12 11:15:07.263"
25355,"5076","NULL",1,"2014-09-12 11:15:07.263"
25356,"17622","NULL",1,"2014-09-12 11:15:07.263"
25357,"13846","NULL",4,"2014-09-12 11:15:07.263"
25358,"8146","NULL",1,"2014-09-12 11:15:07.263"
25359,"16966","NULL",4,"2014-09-12 11:15:07.263"
25360,"14596","NULL",4,"2014-09-12 11:15:07.263"
25361,"3414","NULL",6,"2014-09-12 11:15:07.263"
25362,"8863","NULL",4,"2014-09-12 11:15:07.263"
25363,"8271","NULL",6,"2014-09-12 11:15:07.263"
25364,"15365","NULL",1,"2014-09-12 11:15:07.263"
25365,"3340","NULL",4,"2014-09-12 11:15:07.263"
25366,"15174","NULL",4,"2014-09-12 11:15:07.263"
25367,"3940","NULL",6,"2014-09-12 11:15:07.263"
25368,"4195","NULL",1,"2014-09-12 11:15:07.263"
25369,"14771","NULL",4,"2014-09-12 11:15:07.263"
25370,"8868","NULL",1,"2014-09-12 11:15:07.263"
25371,"14994","NULL",6,"2014-09-12 11:15:07.263"
25372,"17869","NULL",4,"2014-09-12 11:15:07.263"
25373,"16614","NULL",4,"2014-09-12 11:15:07.263"
25374,"7441","NULL",4,"2014-09-12 11:15:07.263"
25375,"13255","NULL",4,"2014-09-12 11:15:07.263"
25376,"12782","NULL",4,"2014-09-12 11:15:07.263"
25377,"11635","NULL",4,"2014-09-12 11:15:07.263"
25378,"10177","NULL",1,"2014-09-12 11:15:07.263"
25379,"10989","NULL",1,"2014-09-12 11:15:07.263"
25380,"13983","NULL",1,"2014-09-12 11:15:07.263"
25381,"6988","NULL",4,"2014-09-12 11:15:07.263"
25382,"13786","NULL",4,"2014-09-12 11:15:07.263"
25383,"17719","NULL",1,"2014-09-12 11:15:07.263"
25384,"3235","NULL",4,"2014-09-12 11:15:07.263"
25385,"20037","NULL",4,"2014-09-12 11:15:07.263"
25386,"12756","NULL",4,"2014-09-12 11:15:07.263"
25387,"3097","NULL",1,"2014-09-12 11:15:07.263"
25388,"6490","NULL",4,"2014-09-12 11:15:07.263"
25389,"13964","NULL",4,"2014-09-12 11:15:07.263"
25390,"12531","NULL",4,"2014-09-12 11:15:07.263"
25391,"20670","NULL",4,"2014-09-12 11:15:07.263"
25392,"18922","NULL",1,"2014-09-12 11:15:07.263"
25393,"14819","NULL",6,"2014-09-12 11:15:07.263"
25394,"18322","NULL",1,"2014-09-12 11:15:07.263"
25395,"7787","NULL",1,"2014-09-12 11:15:07.263"
25396,"14582","NULL",4,"2014-09-12 11:15:07.263"
25397,"13908","NULL",4,"2014-09-12 11:15:07.263"
25398,"17357","NULL",4,"2014-09-12 11:15:07.263"
25399,"18197","NULL",4,"2014-09-12 11:15:07.263"
25400,"5786","NULL",4,"2014-09-12 11:15:07.263"
25401,"16800","NULL",4,"2014-09-12 11:15:07.263"
25402,"3276","NULL",1,"2014-09-12 11:15:07.263"
25403,"11417","NULL",4,"2014-09-12 11:15:07.263"
25404,"17238","NULL",4,"2014-09-12 11:15:07.263"
25405,"6931","NULL",1,"2014-09-12 11:15:07.263"
25406,"16304","NULL",4,"2014-09-12 11:15:07.263"
25407,"17210","NULL",1,"2014-09-12 11:15:07.263"
25408,"17405","NULL",6,"2014-09-12 11:15:07.263"
25409,"6738","NULL",4,"2014-09-12 11:15:07.263"
25410,"20581","NULL",4,"2014-09-12 11:15:07.263"
25411,"7376","NULL",4,"2014-09-12 11:15:07.263"
25412,"18717","NULL",1,"2014-09-12 11:15:07.263"
25413,"8907","NULL",1,"2014-09-12 11:15:07.263"
25414,"19599","NULL",4,"2014-09-12 11:15:07.263"
25415,"15626","NULL",4,"2014-09-12 11:15:07.263"
25416,"5185","NULL",4,"2014-09-12 11:15:07.263"
25417,"8730","NULL",4,"2014-09-12 11:15:07.263"
25418,"7125","NULL",4,"2014-09-12 11:15:07.263"
25419,"16985","NULL",4,"2014-09-12 11:15:07.263"
25420,"10168","NULL",1,"2014-09-12 11:15:07.263"
25421,"4638","NULL",1,"2014-09-12 11:15:07.263"
25422,"17096","NULL",4,"2014-09-12 11:15:07.263"
25423,"5404","NULL",4,"2014-09-12 11:15:07.263"
25424,"4759","NULL",1,"2014-09-12 11:15:07.263"
25425,"7040","NULL",4,"2014-09-12 11:15:07.263"
25426,"12882","NULL",4,"2014-09-12 11:15:07.263"
25427,"12722","NULL",4,"2014-09-12 11:15:07.263"
25428,"19442","NULL",1,"2014-09-12 11:15:07.263"
25429,"15421","NULL",4,"2014-09-12 11:15:07.263"
25430,"11563","NULL",4,"2014-09-12 11:15:07.263"
25431,"7277","NULL",4,"2014-09-12 11:15:07.263"
25432,"15847","NULL",4,"2014-09-12 11:15:07.263"
25433,"7050","NULL",6,"2014-09-12 11:15:07.263"
25434,"16637","NULL",4,"2014-09-12 11:15:07.263"
25435,"9581","NULL",1,"2014-09-12 11:15:07.263"
25436,"20065","NULL",4,"2014-09-12 11:15:07.263"
25437,"5245","NULL",6,"2014-09-12 11:15:07.263"
25438,"3701","NULL",1,"2014-09-12 11:15:07.263"
25439,"18318","NULL",4,"2014-09-12 11:15:07.263"
25440,"16082","NULL",4,"2014-09-12 11:15:07.263"
25441,"2408","NULL",4,"2014-09-12 11:15:07.263"
